EID,Link,topic
2-s2.0-85044941982,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044941982&doi=10.1088%2f1674-1056%2f27%2f3%2f037104&partnerID=40&md5=7ceba8be56b3a9a11c301dad8d458356,
2-s2.0-85042763869,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042763869&doi=10.1051%2fmatecconf%2f201815001012&partnerID=40&md5=14d3f98381df284fe47a6288f017d0a3,
2-s2.0-85055316055,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055316055&doi=10.3390%2fen11030544&partnerID=40&md5=76034aa1cd6c159e035a2c79f47c6b5f,
2-s2.0-85044836545,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044836545&doi=10.4314%2ftjpr.v17i3.20&partnerID=40&md5=cbeb05642f15724c34697c3946dcc54b,
2-s2.0-85036463081,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036463081&doi=10.1016%2fj.radphyschem.2017.11.014&partnerID=40&md5=66503cc10cebdc2e9080bb5548741a99,
2-s2.0-85042751491,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042751491&doi=10.1051%2fmatecconf%2f201815006014&partnerID=40&md5=0cb015311f5ce10dbd2fa88ff5474b22,
2-s2.0-85042794104,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042794104&doi=10.1142%2fS0219649218500107&partnerID=40&md5=b7048163dbfa9a317a3672f3f5c2c273,
2-s2.0-85042375871,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042375871&doi=10.1109%2fACCESS.2018.2808373&partnerID=40&md5=99cf3aebb5047a836b132e002fa670fb,
2-s2.0-85043992588,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043992588&doi=10.1088%2f1757-899X%2f298%2f1%2f012033&partnerID=40&md5=53293827e497dfab90b986d8912893dc,
2-s2.0-85044185406,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044185406&partnerID=40&md5=d4eeacd2b7c1213aa260fc77a85b4dc4,
2-s2.0-85042501738,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042501738&doi=10.1007%2fs13369-017-2823-5&partnerID=40&md5=afe03acca3b7be1aab3ce090f85e05fe,
2-s2.0-85039862111,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039862111&doi=10.1016%2fj.jclepro.2017.11.193&partnerID=40&md5=f69e20a3b109b06a2ccc67361b89f0b7,
2-s2.0-85043264946,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043264946&doi=10.2217%2ffmb-2017-0195&partnerID=40&md5=a2c6da93b15d4d987782b77b7956d0f1,
2-s2.0-85023629298,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023629298&doi=10.1680%2fjphmg.15.00041&partnerID=40&md5=05c9cce6ee4dd9081163d7f9b83725e0,
2-s2.0-85043986018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043986018&doi=10.1088%2f1757-899X%2f298%2f1%2f012037&partnerID=40&md5=8e27dde169a55137d1dda56d3de72ffc,
2-s2.0-85020084459,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020084459&doi=10.1007%2fs10989-017-9604-6&partnerID=40&md5=e36fae41e923eb2695ab00de92985db8,
2-s2.0-85043366005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043366005&doi=10.1142%2fS021962201830001X&partnerID=40&md5=fff3fdafccf461def223b05e1e6001f9,
2-s2.0-85038842249,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038842249&doi=10.1016%2fj.ipm.2017.12.002&partnerID=40&md5=06ed8bd2afa165648bb6590381b34768,
2-s2.0-85043990057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043990057&partnerID=40&md5=edc52db192242080fc72be4bce973289,
2-s2.0-85035035968,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035035968&doi=10.1016%2fj.ceramint.2017.11.137&partnerID=40&md5=292994439e5acb1b31782517ba8f95dc,
2-s2.0-85032173812,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032173812&doi=10.1007%2fs00170-017-1217-x&partnerID=40&md5=ad1146fcfe794b0c73fd9f4b0d7526fd,
2-s2.0-85044515835,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044515835&doi=10.12720%2fjcm.13.3.129-138&partnerID=40&md5=04efa8816c48bd43db0df9e2c7e3b247,
2-s2.0-85043995469,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043995469&doi=10.1088%2f1757-899X%2f298%2f1%2f012042&partnerID=40&md5=224e7b79441c7690eb079e7ce46405fc,
2-s2.0-85039460477,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039460477&doi=10.1016%2fj.jfca.2017.12.002&partnerID=40&md5=f3ce43dca5b3c1e8c40e613a2b03af9e,
2-s2.0-85035112722,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035112722&doi=10.1016%2fj.desal.2017.11.009&partnerID=40&md5=ff524f1fcebe0038a46d8e3d647d4ca4,
2-s2.0-85043775210,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043775210&doi=10.1103%2fPhysRevB.97.075438&partnerID=40&md5=b4eeb2d30a1d0d1160ab393c456431cf,
2-s2.0-85030709382,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030709382&doi=10.1007%2fs10518-017-0241-4&partnerID=40&md5=3baecfec0c240d66714fe40a1eba0998,
2-s2.0-85037373211,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037373211&doi=10.1002%2fceat.201700357&partnerID=40&md5=6d2b3dc398f4d78793b9c545e6e99168,
2-s2.0-85044772036,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044772036&doi=10.1177%2f2158244018757287&partnerID=40&md5=75c28169efec68de3ec8366c882c50d6,
2-s2.0-85036528843,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036528843&doi=10.1002%2fdac.3475&partnerID=40&md5=de6d2b9c2cc989c83dd37b008f565c7d,
2-s2.0-85042875499,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042875499&doi=10.11591%2fijece.v8i1.pp544-555&partnerID=40&md5=ebeaf3784fe2e9e28984a06b67ef153e,
2-s2.0-85032223960,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032223960&doi=10.1016%2fj.rser.2017.09.074&partnerID=40&md5=9587bd1a78724d6e76b3424564113429,
2-s2.0-85033397296,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033397296&doi=10.1016%2fj.matdes.2017.10.072&partnerID=40&md5=d5d1937dcf9d2976e04291c306e1552d,
2-s2.0-85041919907,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041919907&doi=10.1063%2f1.5022933&partnerID=40&md5=e16cbc2a5306e08882769ff5124f94bd,
2-s2.0-85047349905,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047349905&doi=10.5194%2fpiahs-376-51-2018&partnerID=40&md5=d9074e2d20343a4c6ac3050aabd14a89,
2-s2.0-85048358304,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048358304&doi=10.1177%2f1934578x1801300228&partnerID=40&md5=4547f9a05ae1b2aced192dc14ac9e6b0,
2-s2.0-85048467788,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048467788&doi=10.1145%2f3185089.3185137&partnerID=40&md5=edb4bee7f8923c642e81191f585a82de,
2-s2.0-85041653484,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041653484&doi=10.1093%2fchromsci%2fbmx095&partnerID=40&md5=e1c53fce78fc4e9a66dfcc4393ce6fab,
2-s2.0-85034244729,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034244729&doi=10.1007%2fs10854-017-8237-z&partnerID=40&md5=fe75a86c0980b4ac0ab9de808df70731,
2-s2.0-85049505835,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049505835&doi=10.1166%2fjon.2018.1433&partnerID=40&md5=bb41d147ee8c7b784c79a085ea3b6837,
2-s2.0-85034021433,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034021433&doi=10.1016%2fj.phycom.2017.10.013&partnerID=40&md5=2193f4dcc3f65bb207fc5a33e7769985,
2-s2.0-85037984547,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037984547&doi=10.1016%2fj.energy.2017.12.032&partnerID=40&md5=f724b576109f4f70a645203edd1a70fd,
2-s2.0-85044208402,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044208402&doi=10.17576%2fjsm-2018-4702-24&partnerID=40&md5=7eb8560be3d61f6d0ff6b7e26857551e,
2-s2.0-85039968639,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039968639&doi=10.1016%2fj.sna.2017.12.063&partnerID=40&md5=b0c0da65fec4dfcbc1870a2de5920881,
2-s2.0-85041729644,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041729644&doi=10.1007%2fs40430-017-0945-z&partnerID=40&md5=bb8332f91ec37ccd7a0602a0b9e62ef4,
2-s2.0-85043309650,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043309650&doi=10.17576%2fmjas-2018-2201-07&partnerID=40&md5=804bfdc313256ab13cd826e7289676e3,
2-s2.0-85042073765,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042073765&doi=10.1063%2f1.5024095&partnerID=40&md5=63a1a3a4156799772edba50c4f4f0f8a,
2-s2.0-85029739460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029739460&doi=10.1016%2fj.snb.2017.09.078&partnerID=40&md5=e830e16cfa50063893b4c2428039b4d5,
2-s2.0-85074230975,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074230975&doi=10.12928%2fTELKOMNIKA.V16I1.5945&partnerID=40&md5=b97dfe361ab4491b873af804ef61192c,
2-s2.0-85041098979,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041098979&doi=10.1049%2fiet-nbt.2017.0024&partnerID=40&md5=f9cf370182b4cd2f7f6ee1572c332036,
2-s2.0-85041392319,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041392319&doi=10.1007%2fs12665-018-7287-8&partnerID=40&md5=1a8d4ffc6f8c70f0d65a7755205813c3,
2-s2.0-85040128842,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040128842&doi=10.1007%2fs11128-017-1806-5&partnerID=40&md5=0b340a41a4c190e6d33258ff878ea4ab,
2-s2.0-85035752089,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035752089&doi=10.1007%2fs10616-017-0168-2&partnerID=40&md5=cd3c77ff5277f9a2056c2f293259a597,
2-s2.0-85032907744,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032907744&doi=10.1016%2fj.jnoncrysol.2017.10.044&partnerID=40&md5=28cc69243f4d5b93bb15ef514466e69a,
2-s2.0-85029748244,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029748244&doi=10.1016%2fj.ijbiomac.2017.09.061&partnerID=40&md5=ba1068d0479114a8ae92e5867e4131e2,
2-s2.0-85030788559,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030788559&doi=10.1016%2fj.eswa.2017.09.058&partnerID=40&md5=a6070dddd02d0e334572b0b1f22536a7,
2-s2.0-85042796084,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042796084&doi=10.1007%2fs12221-018-7850-7&partnerID=40&md5=ddb3ec3a3a6c47550e329b467cc279d9,
2-s2.0-85038081847,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038081847&doi=10.1007%2fs11356-017-0966-2&partnerID=40&md5=0e79689834f5020725b9bcc4089d7ef8,
2-s2.0-85043345234,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043345234&doi=10.17576%2fmjas-2018-2201-06&partnerID=40&md5=94badff0fdaaa62c29d3ee6d59ba998f,
2-s2.0-85043304688,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043304688&doi=10.17576%2fmjas-2018-2201-10&partnerID=40&md5=e94a72a4dbe48b60164b4c19354b85e5,
2-s2.0-85034758109,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034758109&doi=10.1016%2fj.materresbull.2017.10.020&partnerID=40&md5=1fd2f96f3152bf87255a969fc12952e7,
2-s2.0-85041528734,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041528734&doi=10.1109%2fACCESS.2018.2802325&partnerID=40&md5=ee41e0b1972ca6c93007259f5f6fbc17,
2-s2.0-85041956318,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041956318&doi=10.1371%2fjournal.pone.0191447&partnerID=40&md5=416e061bd443a4902cb0c0185c5058a6,
2-s2.0-85042237685,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042237685&partnerID=40&md5=9e1d233907cba98a0332d207c7f82dc7,
2-s2.0-85040077245,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040077245&doi=10.1016%2fj.matchar.2018.01.003&partnerID=40&md5=5849dc3af1b376f9e6449af5f04c8a61,
2-s2.0-85045332158,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045332158&doi=10.1007%2fs00339-018-1564-y&partnerID=40&md5=71c1e800b3fca5020878a06b5ea0d8cc,
2-s2.0-85042684560,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042684560&doi=10.1371%2fjournal.pone.0192732&partnerID=40&md5=f96e7b2ccc9972511a7b52de2c3f14a3,
2-s2.0-85042765752,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042765752&doi=10.12928%2fTELKOMNIKA.v16i1.8360&partnerID=40&md5=ed82898aca8dcbb93aff416e421fb1ae,
2-s2.0-85043977348,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043977348&doi=10.1088%2f1757-899X%2f298%2f1%2f012027&partnerID=40&md5=a25e82031d3d9e36a55f131085eaa46f,
2-s2.0-85042674876,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042674876&partnerID=40&md5=a607af23bc8db0802271158b8c001813,
2-s2.0-85035212330,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035212330&doi=10.1002%2fceat.201700339&partnerID=40&md5=6f7195a30951650efa35c2c92d271d31,
2-s2.0-85034428794,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034428794&doi=10.1016%2fj.intermet.2017.09.017&partnerID=40&md5=3edaa2534c9ef50dc869685bd6ccd32c,
2-s2.0-85048829946,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048829946&doi=10.12928%2fTELKOMNIKA.v16i1.6004&partnerID=40&md5=88b168e7485493001b042a83ce6d79c7,
2-s2.0-85047227416,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047227416&doi=10.1007%2fs12665-018-7293-x&partnerID=40&md5=a5248cedf21d5eacc67290fcb2334f05,
2-s2.0-85041474509,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041474509&doi=10.1021%2facssuschemeng.7b04050&partnerID=40&md5=d42760e9ed8f3f4827c1fe392baed9b0,
2-s2.0-85044234140,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044234140&doi=10.17576%2fjsm-2018-4702-25&partnerID=40&md5=4ca34264caa878289df69042e45050bd,
2-s2.0-85047570246,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047570246&doi=10.1109%2fASCC.2017.8287364&partnerID=40&md5=bb81ed2ea82c141c794e0a1c8601e61e,
2-s2.0-85048467137,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048467137&doi=10.1145%2f3185089.3185091&partnerID=40&md5=2996e41ea8d2458ed1024bbfd443ac1a,
2-s2.0-85032450240,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032450240&doi=10.1016%2fj.measurement.2017.10.047&partnerID=40&md5=4471b6189881b5a5b0c78ca9aae4fea7,
2-s2.0-85032259323,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032259323&doi=10.1016%2fj.ijheatmasstransfer.2017.10.063&partnerID=40&md5=7924ca50ffa24c544213c1c2610971bb,
2-s2.0-85044854533,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044854533&partnerID=40&md5=1b580ff2c2d5161214cf4f6bf2904a05,
2-s2.0-85042700324,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042700324&doi=10.1039%2fc7me00073a&partnerID=40&md5=f0353945a41d94cbe6e976eb0a4243e0,
2-s2.0-85041673963,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041673963&doi=10.1093%2fchromsci%2fbmx092&partnerID=40&md5=1bf0c0f182a77b2d939018ae424ac735,
2-s2.0-85031811414,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031811414&doi=10.1016%2fj.cjche.2017.05.011&partnerID=40&md5=9deb18895696ffee990f9b065543afff,
2-s2.0-85057081137,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057081137&partnerID=40&md5=fc389b041ee226d58f3ef99a7dbcd8de,
2-s2.0-85042669030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042669030&doi=10.7324%2fJAPS.2018.8215&partnerID=40&md5=2b3d088d7374d30ccb9229524bd016b4,
2-s2.0-85042768632,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042768632&doi=10.11591%2fijece.v8i1.pp556-565&partnerID=40&md5=158e42c49ab39682f0d75ee01ca0054c,
2-s2.0-85042224577,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042224577&partnerID=40&md5=1c0dbfc11576dbc7c764b48ef4783f16,
2-s2.0-85041679032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041679032&doi=10.1016%2fj.cjph.2017.12.008&partnerID=40&md5=d727fe81318751b0d07b008c4b1a0957,
2-s2.0-85038206977,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038206977&doi=10.1016%2fj.nimb.2017.12.014&partnerID=40&md5=f6b0023bd8afc9d93935e63b83411b16,
2-s2.0-85040673629,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040673629&doi=10.1177%2f0885328217744081&partnerID=40&md5=98af9e807855b3c6a730f6071a58e9b1,
2-s2.0-85039842320,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039842320&doi=10.1016%2fj.reactfunctpolym.2017.12.015&partnerID=40&md5=644e908d29a8ac2b4ea1a81cfeb57fa8,
2-s2.0-85046281570,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046281570&doi=10.1088%2f1757-899X%2f299%2f1%2f012029&partnerID=40&md5=29cc71468c3380107779c6a4c357e020,
2-s2.0-85041650295,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041650295&doi=10.1049%2fiet-rsn.2017.0207&partnerID=40&md5=07d960237e00296dc47235e0181eee80,
2-s2.0-85031494524,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031494524&doi=10.1016%2fj.ijheatmasstransfer.2017.10.043&partnerID=40&md5=b049bbc173fd42f92214c21f5d1128e7,
2-s2.0-85033497776,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033497776&doi=10.1007%2fs11664-017-5851-8&partnerID=40&md5=795ea98d4341032227a753e6f5f60c85,
2-s2.0-85048254099,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048254099&partnerID=40&md5=69bd97af809408071fe26cc5df7dfcc5,
2-s2.0-85035085169,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035085169&doi=10.1007%2fs10854-017-8303-6&partnerID=40&md5=d0d7722a7536af0eed5299cd5417f3aa,
2-s2.0-85036500522,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036500522&doi=10.1002%2fjccs.201700242&partnerID=40&md5=bbe3787bad211c05b597b8b3ac6b913b,
2-s2.0-85041909353,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041909353&doi=10.1007%2fs13632-017-0413-2&partnerID=40&md5=0f43b832f1ca7545c0810ceab0f399ef,
2-s2.0-85039741916,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039741916&doi=10.1016%2fj.jece.2017.12.040&partnerID=40&md5=0ca37966c38044c5951648d558c6edef,
2-s2.0-85034844462,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034844462&doi=10.1016%2fj.scs.2017.11.005&partnerID=40&md5=ec7466e7d32a85e64ce5c94ea225d794,
2-s2.0-85045314646,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045314646&doi=10.12928%2fTELKOMNIKA.v16i1.8520&partnerID=40&md5=67f2927adebbc50f10ab6795f9ef79ce,
2-s2.0-85042076395,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042076395&doi=10.1371%2fjournal.pone.0191580&partnerID=40&md5=7c1f674fdd8c9cdf94cf7db9d903b000,
2-s2.0-85043975897,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043975897&doi=10.1088%2f1757-899X%2f298%2f1%2f012004&partnerID=40&md5=d228d6c87e1021ae30bf99a697194424,
2-s2.0-85041911273,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041911273&partnerID=40&md5=7075be835a18a4b6bc3330214d7252c9,
2-s2.0-85028594326,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028594326&doi=10.1007%2fs10973-017-6636-2&partnerID=40&md5=4d5a9ce552973adbd49567b6f2898122,
