EID,Link,topic
2-s2.0-85059122625,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059122625&doi=10.1051%2fe3sconf%2f20186507001&partnerID=40&md5=ebec806991dfe12b182c81e820d23340,
2-s2.0-85060053970,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060053970&doi=10.1109%2fICOASE.2018.8548914&partnerID=40&md5=fbca10c7254ce61a27f997d5dd2828cb,
2-s2.0-85044945718,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044945718&doi=10.1186%2fs13638-018-1083-8&partnerID=40&md5=a62f7f70284ded16bf593f7112be38d6,
2-s2.0-85058293953,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058293953&doi=10.1051%2fe3sconf%2f20186801019&partnerID=40&md5=0350face6ea7fbb12e5128779571a077,
2-s2.0-85059741805,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059741805&doi=10.1109%2fISAMSR.2018.8540545&partnerID=40&md5=e524a2a05dadbb32c8289cd862ddf858,
2-s2.0-85058231677,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058231677&doi=10.1088%2f1742-6596%2f1123%2f1%2f012035&partnerID=40&md5=74eb77b2c2eeb26b46dab302f13e443f,
2-s2.0-85075388731,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075388731&doi=10.1016%2fB978-0-12-814503-6.00001-X&partnerID=40&md5=566a3da92548f7791e04f899f351b274,
2-s2.0-85045938340,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045938340&doi=10.1007%2fs00542-018-3893-3&partnerID=40&md5=fd630643ffa5a16c973c6bafc973cfd3,
2-s2.0-85059137716,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059137716&doi=10.1051%2fe3sconf%2f20186508006&partnerID=40&md5=7ad5c1d79ddcb8da7f473bbcf950d285,
2-s2.0-85057543390,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057543390&doi=10.1063%2f1.5080058&partnerID=40&md5=d4e1d55e018df67287a98405a59990d2,
2-s2.0-85054863458,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054863458&doi=10.1108%2fIJCHM-10-2017-0649&partnerID=40&md5=7e2777293510e333c5b0129736d08e08,
2-s2.0-85048090359,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048090359&doi=10.1007%2fs00170-018-2213-5&partnerID=40&md5=4df5dfdd79a2804b71d601bce82da60f,
2-s2.0-85010785864,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010785864&doi=10.1177%2f1460458216675500&partnerID=40&md5=9e3dcd242b274cc93dbb3b8a3705fc8d,
2-s2.0-85062795898,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062795898&doi=10.1145%2f3293663.3293664&partnerID=40&md5=607748312bdd221c03ceed8acd9ca817,
2-s2.0-85060007767,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060007767&doi=10.1109%2fICOASE.2018.8548815&partnerID=40&md5=fce49bcf09c1a8b3e9558c10d2042872,
2-s2.0-85059410191,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059410191&doi=10.1109%2fAPCAP.2018.8538146&partnerID=40&md5=c208dae3d87296fab6a2afcf228c9379,
2-s2.0-85057260412,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057260412&doi=10.1063%2f1.5066819&partnerID=40&md5=b978ae7f930629e0695f4e429f8833f1,
2-s2.0-85057237636,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057237636&doi=10.1088%2f1757-899X%2f431%2f8%2f082004&partnerID=40&md5=e0a62c54df202bb5c74d911b6f73cdf1,
2-s2.0-85048707549,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048707549&doi=10.1016%2fj.geoderma.2018.06.008&partnerID=40&md5=851c88b3ef892e4ed5c378f37c885d70,
2-s2.0-85057367578,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057367578&doi=10.1088%2f1757-899X%2f429%2f1%2f012017&partnerID=40&md5=3af780416cabf6c268f61fe9eedb5c69,
2-s2.0-85058495225,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058495225&doi=10.1109%2fICP.2018.8533205&partnerID=40&md5=f2ae28d509a74427ee2bb98ef8476680,
2-s2.0-85047972721,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047972721&doi=10.1016%2fj.foodchem.2018.05.125&partnerID=40&md5=61876b0794bd36b0490bfd4855e0c56a,
2-s2.0-85059409522,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059409522&doi=10.1109%2fAPCAP.2018.8538173&partnerID=40&md5=24f6921f11ceae1b6fcdc5251c49ed02,
2-s2.0-85058467823,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058467823&doi=10.1109%2fICSSA.2018.8535821&partnerID=40&md5=98bdcb11a3d046bb4abf8bac63ba014a,
2-s2.0-85058463580,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058463580&doi=10.1109%2fICP.2018.8533168&partnerID=40&md5=d407938ee97f66c45a6c6d25efabe432,
2-s2.0-85057257475,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057257475&doi=10.1063%2f1.5066726&partnerID=40&md5=6c7d492a9e6412f25bcdba145128f2ff,
2-s2.0-85058456408,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058456408&doi=10.1109%2fICSSA.2018.8535973&partnerID=40&md5=d862e3e6e965899fb8d0a1357f92a0cb,
2-s2.0-85057247729,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057247729&doi=10.3390%2fcatal8110540&partnerID=40&md5=e416ad73e111aa82279071ee9a1eefda,
2-s2.0-85058063150,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058063150&doi=10.1109%2fICBAPS.2018.8527418&partnerID=40&md5=1207802aa5c84e28f6316071c155d902,
2-s2.0-85058043723,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058043723&doi=10.1109%2fICBAPS.2018.8527410&partnerID=40&md5=6db4acd7a4554f688c61596971c3b1e2,
2-s2.0-85058043845,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058043845&doi=10.1109%2fICBAPS.2018.8527387&partnerID=40&md5=6abf945fa79fa63356db42818be39b09,
2-s2.0-85057266627,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057266627&doi=10.1063%2f1.5066761&partnerID=40&md5=6e9b94108cdf536b0acd6929e118c756,
2-s2.0-85059369006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059369006&doi=10.1109%2fAPCAP.2018.8538093&partnerID=40&md5=05e0ce70473cca94c4c4258d28fe52f7,
2-s2.0-85057241460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057241460&doi=10.1063%2f1.5066644&partnerID=40&md5=6cdf9de2ba57e37d228ff3a6de1c7cf2,
2-s2.0-85052192866,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052192866&doi=10.1016%2fj.jenvman.2018.08.032&partnerID=40&md5=fe6c422897a474922ccae067ee78b939,
2-s2.0-85048117899,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048117899&doi=10.1016%2fj.atmosres.2018.06.006&partnerID=40&md5=d44694f1c7e384e6656d0c1d40d80d95,
2-s2.0-85058458551,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058458551&doi=10.1109%2fICP.2018.8533171&partnerID=40&md5=1b74e3264275a775e49d45a7209085e3,
2-s2.0-85058454906,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058454906&doi=10.1109%2fICSSA.2018.8535636&partnerID=40&md5=f576b5517ba55dfb2f03f41b80c0b290,
2-s2.0-85057537776,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057537776&doi=10.1063%2f1.5080057&partnerID=40&md5=5e61066c3bac486b959b2c30a4f288a4,
2-s2.0-85058484455,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058484455&doi=10.1109%2fICSSA.2018.8535929&partnerID=40&md5=0eed05ef83b3134d9673c80f68d33553,
2-s2.0-85057258154,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057258154&doi=10.1088%2f1757-899X%2f431%2f8%2f082013&partnerID=40&md5=9047b535246d6b38a16adc98658e44c2,
2-s2.0-85058046401,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058046401&doi=10.1109%2fICBAPS.2018.8527386&partnerID=40&md5=e5c96b172f64309dc608c137e1b6fe3c,
2-s2.0-85058049910,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058049910&doi=10.1109%2fICBAPS.2018.8527419&partnerID=40&md5=e8525a8ed14be70da225c435be5c1e1f,
2-s2.0-85056389011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056389011&doi=10.1186%2fs12896-018-0481-7&partnerID=40&md5=80e082389c5a035310eb415950ae070e,
2-s2.0-85057246565,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057246565&doi=10.1063%2f1.5066793&partnerID=40&md5=4d43ba68c7bdae814efbc6f36846f65b,
2-s2.0-85057289412,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057289412&doi=10.1063%2f1.5066813&partnerID=40&md5=9dee1241fbe57a1703fa7b907d5b8a1a,
2-s2.0-85057230858,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057230858&doi=10.1063%2f1.5066725&partnerID=40&md5=0a5f08fbeffe4862a7581a2d1e614e7c,
2-s2.0-85057281497,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057281497&doi=10.1088%2f1757-899X%2f431%2f6%2f062004&partnerID=40&md5=86de8775a68ed4ce546822a82090e982,
2-s2.0-85057533948,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057533948&doi=10.1063%2f1.5080062&partnerID=40&md5=adc1e26e2fa199520094d8656203afda,
2-s2.0-85059380998,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059380998&doi=10.1109%2fAPCAP.2018.8538158&partnerID=40&md5=d1a29d2a8349c587df7dcf5395586077,
2-s2.0-85058460535,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058460535&doi=10.1109%2fICSSA.2018.8535994&partnerID=40&md5=dac77e85bb930b616f62605fa04ab46a,
2-s2.0-85059416664,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059416664&doi=10.1109%2fICICI-BME.2017.8537771&partnerID=40&md5=521f862ec13109c43e21aa297d7aa4b3,
2-s2.0-85057241569,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057241569&doi=10.1088%2f1757-899X%2f431%2f7%2f072012&partnerID=40&md5=d8a8cfdc29a7544d31622298022f4230,
2-s2.0-85057238830,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057238830&doi=10.1088%2f1757-899X%2f431%2f3%2f032003&partnerID=40&md5=cbcb6c693bb23bd19749e5f5d47c4de6,
2-s2.0-85058041367,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058041367&doi=10.1109%2fICBAPS.2018.8527393&partnerID=40&md5=69ce532e1675bdfc2a1c1feff4de1007,
2-s2.0-85057289021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057289021&doi=10.1063%2f1.5066939&partnerID=40&md5=febb6e7eaac1bb054c7448f0a42fb785,
2-s2.0-85059404179,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059404179&doi=10.1109%2fICSCEE.2018.8538393&partnerID=40&md5=5fd7fa8e76ab3af20d71009f6f364c37,
2-s2.0-85057229341,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057229341&doi=10.1063%2f1.5066817&partnerID=40&md5=4b5d3ace53bf363b17d25d73d447f5ae,
2-s2.0-85057259808,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057259808&doi=10.1063%2f1.5066932&partnerID=40&md5=fbf9f205bce056176e063d83866de31f,
2-s2.0-85059435576,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059435576&doi=10.1109%2fICSCEE.2018.8538373&partnerID=40&md5=1a696e58fe4712b843a5b89741a0a63b,
2-s2.0-85058032542,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058032542&doi=10.1063%2f1.5066879&partnerID=40&md5=7af4f5c9f66190091da7ed8fd5e1c3a2,
2-s2.0-85057274503,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057274503&doi=10.1088%2f1757-899X%2f431%2f3%2f032002&partnerID=40&md5=ae4baffaea57da7bad5d8e1540a3340e,
2-s2.0-85057225818,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057225818&doi=10.1063%2f1.5066954&partnerID=40&md5=5605817338b2d505902178db4779a7a4,
2-s2.0-85059369617,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059369617&doi=10.1109%2fAPCAP.2018.8538229&partnerID=40&md5=43e7a79c427182d6208cf9f6c960ceb3,
2-s2.0-85052209742,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052209742&doi=10.1016%2fj.conbuildmat.2018.08.140&partnerID=40&md5=5004333a35416a5207abbc213ba54dff,
2-s2.0-85057215244,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057215244&doi=10.1088%2f1757-899X%2f431%2f9%2f092007&partnerID=40&md5=6871a591d70d3b673a98b71e888fef14,
2-s2.0-85057407915,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057407915&doi=10.1088%2f1757-899X%2f429%2f1%2f012058&partnerID=40&md5=8bd3c252618688814b5f539bbbd9d29a,
2-s2.0-85058471852,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058471852&doi=10.1109%2fICSSA.2018.8535887&partnerID=40&md5=c02dfe14883690463b15f78f13ca5a95,
2-s2.0-85057399523,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057399523&doi=10.1088%2f1757-899X%2f429%2f1%2f012018&partnerID=40&md5=d165782248646826a4e5e3f1c1ae5c2f,
2-s2.0-85058495826,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058495826&doi=10.1109%2fICSSA.2018.8535790&partnerID=40&md5=02d0ae859d36f7f37277bb5f53d2e1f4,
2-s2.0-85057292324,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057292324&doi=10.1088%2f1757-899X%2f431%2f4%2f042002&partnerID=40&md5=2ed0f245063ed049862992b00f910297,
2-s2.0-85049784597,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049784597&doi=10.1016%2fj.snb.2018.06.036&partnerID=40&md5=75e28c4736c67a58f7bac9e28b6ccffe,
2-s2.0-85049727953,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049727953&doi=10.1016%2fj.atmosres.2018.07.008&partnerID=40&md5=80fd0db2c213c7159764bff0b9a72169,
2-s2.0-85059360511,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059360511&doi=10.1109%2fICSCEE.2018.8538435&partnerID=40&md5=1ffa5127a5014f3bfe0e726e9a2dd806,
2-s2.0-85058043920,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058043920&doi=10.1063%2f1.5066854&partnerID=40&md5=3b616326d63ca674a634a2e2eee81f95,
2-s2.0-85059428865,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059428865&doi=10.1109%2fICSCEE.2018.8538374&partnerID=40&md5=5f134f21093eba8103165a57e3817378,
2-s2.0-85057282898,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057282898&doi=10.1063%2f1.5066930&partnerID=40&md5=aceb5e59b776b5fa86700003ff2c7150,
2-s2.0-85057431573,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057431573&doi=10.1088%2f1757-899X%2f429%2f1%2f012092&partnerID=40&md5=83576143b8d66ed3f47b1d83322bf5c0,
2-s2.0-85058049865,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058049865&doi=10.1109%2fICBAPS.2018.8527388&partnerID=40&md5=69c7b7d87c5fa38fe623464401021197,
2-s2.0-85053212612,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053212612&doi=10.1016%2fj.apenergy.2018.09.006&partnerID=40&md5=0f0c0a44dc7293c98ecef64fab4fe6c0,
2-s2.0-85051123438,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051123438&doi=10.1016%2fj.compstruct.2018.07.132&partnerID=40&md5=41703dd43128a02b0c6c38d300c1583e,
2-s2.0-85058056799,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058056799&doi=10.1109%2fICBAPS.2018.8527385&partnerID=40&md5=3860bd671538a25767c60a394cf43b9d,
2-s2.0-85059392085,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059392085&doi=10.1109%2fICSCEE.2018.8538429&partnerID=40&md5=240ce74d08fd27575b48201992420e5d,
2-s2.0-85057417696,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057417696&doi=10.1088%2f1757-899X%2f429%2f1%2f012038&partnerID=40&md5=3b08a0d5b0f61fff79b8efb8fe2151b9,
2-s2.0-85059392883,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059392883&doi=10.1109%2fAPCAP.2018.8538043&partnerID=40&md5=b3a12303819ad702b46d3aefede2cc1b,
2-s2.0-85058058174,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058058174&doi=10.1109%2fICBAPS.2018.8527398&partnerID=40&md5=4cd83039e003218024a7aae1b7624325,
2-s2.0-85057237571,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057237571&doi=10.1063%2f1.5066953&partnerID=40&md5=11803719085d1242e434c79895fc0a1a,
2-s2.0-85057350705,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057350705&doi=10.1088%2f1757-899X%2f429%2f1%2f012019&partnerID=40&md5=61b07fdc34362dd5b0367a643784d740,
2-s2.0-85058489304,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058489304&doi=10.1109%2fICP.2018.8533177&partnerID=40&md5=10a7e3b79254b070eea5c580ab64d8db,
2-s2.0-85059092713,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059092713&doi=10.1109%2fCMD.2018.8535693&partnerID=40&md5=04d486b90b77e43b58375aa4adeb29cc,
2-s2.0-85053081231,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053081231&doi=10.1016%2fj.jenvman.2018.08.003&partnerID=40&md5=c72059fce23c55dddb5d047cf0e25e43,
2-s2.0-85058477814,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058477814&doi=10.1109%2fICSSA.2018.8535591&partnerID=40&md5=c38f13effa328b90d2d388878916ba31,
2-s2.0-85059361676,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059361676&doi=10.1109%2fICSCEE.2018.8538364&partnerID=40&md5=91b3c5f9b51f990dd35f0fb96953a703,
2-s2.0-85049916904,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049916904&doi=10.1016%2fj.cej.2018.07.087&partnerID=40&md5=7d9adbe5d6767e45158edc51051c3b6b,
