EID,Link,topic
2-s2.0-85062457284,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062457284&doi=10.1109%2fACCESS.2019.2891853&partnerID=40&md5=70e09a532ad71bb9e586cc3f695be0db,
2-s2.0-85061432319,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061432319&doi=10.3303%2fCET1972019&partnerID=40&md5=bc6968ddf9eb04d26f427c56767ae66a,
2-s2.0-85062290919,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062290919&doi=10.1155%2f2019%2f8026042&partnerID=40&md5=4e66a34b701f184a79d9fe9ed895b766,
2-s2.0-85060605779,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060605779&doi=10.1177%2f2158244018822379&partnerID=40&md5=80376499b2270464226fcf5832be1271,
2-s2.0-85061432317,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061432317&doi=10.3303%2fCET1972064&partnerID=40&md5=28616eec7c9836f9e5510134dcf04704,
2-s2.0-85061446600,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061446600&doi=10.3303%2fCET1972048&partnerID=40&md5=597cf661eedf47f7d64a56d8733c66e6,
2-s2.0-85061615958,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061615958&doi=10.2113%2fgsjfr.49.1.11&partnerID=40&md5=dad359097df83cd879859d355a6819b0,
2-s2.0-85061447134,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061447134&doi=10.3303%2fCET1972057&partnerID=40&md5=2bcc12c67a363e52d1823bd3deb891ba,
2-s2.0-85060626411,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060626411&doi=10.1007%2f978-981-13-2221-1_94&partnerID=40&md5=afef25de8fdf5e427ca656d537c0630c,
2-s2.0-85061446686,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061446686&doi=10.3303%2fCET1972072&partnerID=40&md5=1d7b29edf57cf6243cbb27986123c40f,
2-s2.0-85061310811,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061310811&doi=10.3303%2fCET1972002&partnerID=40&md5=dec432fa0f39996ec2a739b2eec3a352,
2-s2.0-85061433251,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061433251&doi=10.3303%2fCET1972076&partnerID=40&md5=c0684bab5b3abf3438a1c68f074aa0e5,
2-s2.0-85061442639,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061442639&doi=10.3303%2fCET1972058&partnerID=40&md5=f446ad4e9361cc9ae3e672a25604bde5,
2-s2.0-85061453321,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061453321&doi=10.3303%2fCET1972055&partnerID=40&md5=0fd3b976861209982529b2477b7be9e0,
2-s2.0-85061452353,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061452353&doi=10.3303%2fCET1972068&partnerID=40&md5=2ebe21da8332da2377be31c4eebde717,
2-s2.0-85061456675,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061456675&doi=10.3303%2fCET1972077&partnerID=40&md5=77a18721c8d0d9d268cc706f17c169f2,
2-s2.0-85060945191,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060945191&partnerID=40&md5=9a2df00ed8a939752c54f5df66ebd5b2,
2-s2.0-85061433717,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061433717&doi=10.3303%2fCET1972044&partnerID=40&md5=257f4964d0ac2622cc9efe46f0ab7ab2,
2-s2.0-85061431814,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061431814&doi=10.3303%2fCET1972062&partnerID=40&md5=6c1b31b3331b0f01471e134e4f726830,
2-s2.0-85061498795,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061498795&partnerID=40&md5=cf2c2a8e79236d361d9c19273ef04c0e,
2-s2.0-85061290973,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061290973&doi=10.1016%2fj.egypro.2018.11.135&partnerID=40&md5=3366f9bb02e37adec64aae175557616f,
2-s2.0-85062959318,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062959318&doi=10.3906%2felk-1805-195&partnerID=40&md5=ebc04538c96233b8120e76793cb77d33,
2-s2.0-85061321808,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061321808&doi=10.3303%2fCET1972007&partnerID=40&md5=745e7463e8ee417c0f220251692b47a7,
2-s2.0-85062422030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062422030&doi=10.3390%2fmembranes9010007&partnerID=40&md5=cf2c4a24e129551d8ca7704de67c2ddc,
2-s2.0-85061448776,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061448776&doi=10.3303%2fCET1972074&partnerID=40&md5=d50910c4f724545128d2fdb0f0e875ec,
2-s2.0-85061054024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061054024&partnerID=40&md5=b98f35336b04db6774494a9204a0ebd7,
2-s2.0-85060365572,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060365572&doi=10.1071%2fCH18175&partnerID=40&md5=b07a42c8a4812536eeeb230b88493af2,
2-s2.0-85061161290,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061161290&doi=10.1504%2fPCFD.2019.097598&partnerID=40&md5=6eff3e9b9ea8524d5942fd79e1122d98,
2-s2.0-85060714379,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060714379&doi=10.1109%2fACCESS.2018.2890551&partnerID=40&md5=8f085b785e91d8f6581f077df45060fa,
2-s2.0-85060530715,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060530715&doi=10.1155%2f2019%2f1283472&partnerID=40&md5=57a5104f2798c97a5d0e08c035481ee0,
2-s2.0-85062452210,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062452210&doi=10.1109%2fACCESS.2019.2895876&partnerID=40&md5=e591d9638c8a822de52b79b376a60e53,
2-s2.0-85061628669,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061628669&doi=10.1504%2fIJMFA.2019.097831&partnerID=40&md5=6874b4bb2a6720cf08bdc39536f5b06e,
2-s2.0-85061438612,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061438612&doi=10.3303%2fCET1972067&partnerID=40&md5=ee810b3fdfb83c72f0b50cf23337d24e,
2-s2.0-85061454741,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061454741&doi=10.3303%2fCET197202&partnerID=40&md5=35e37e22fb3d2be38691e6e2b29f11b2,
2-s2.0-85060552959,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060552959&doi=10.1504%2fIJOGCT.2019.097449&partnerID=40&md5=6b985c0db3c0fa0fe3caea52d109232a,
2-s2.0-85061301490,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061301490&doi=10.3303%2fCET1972008&partnerID=40&md5=f33a98f93ba4b36496b3a330e266eaa7,
2-s2.0-85062440981,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062440981&doi=10.1504%2fIJCVR.2019.098004&partnerID=40&md5=db9f28e0445589259af889da0470a836,
2-s2.0-85060816383,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060816383&doi=10.1007%2f978-3-030-11395-7_28&partnerID=40&md5=a35f66a117de93fad507940c0b7d60b0,
2-s2.0-85062499972,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062499972&doi=10.12989%2fscs.2019.30.3.271&partnerID=40&md5=61cd49a16e6f896ee2c31989c63b2f44,
2-s2.0-85060159732,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060159732&doi=10.1007%2f978-981-13-3459-7_5&partnerID=40&md5=9b3d5341bfff3f167b00aea81171edcf,
2-s2.0-85057155331,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057155331&doi=10.1016%2fj.energy.2018.10.035&partnerID=40&md5=5071852e7ccd2f3ee2a35ca1691a5b87,
2-s2.0-85055190954,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055190954&doi=10.1061%2f%28ASCE%29GM.1943-5622.0001323&partnerID=40&md5=295e67b4e5c31f2f14c0fca9db40916f,
2-s2.0-85053910798,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053910798&doi=10.1007%2f978-3-319-99007-1_5&partnerID=40&md5=1ddc34006a863ab6ce11c2c9ee2ce77f,
2-s2.0-85060328163,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060328163&doi=10.1007%2f978-981-10-8016-6_70&partnerID=40&md5=41cd31461ab2311783a3a9f79a702b9e,
2-s2.0-85060338806,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060338806&doi=10.1007%2f978-981-13-2511-3_3&partnerID=40&md5=758187170a4e0fa1077671a1ec24fe4f,
2-s2.0-85053923234,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053923234&doi=10.1007%2f978-3-319-99007-1_96&partnerID=40&md5=2fad22bfca9c8b79d5630af44ed94a5b,
2-s2.0-85059097304,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059097304&doi=10.1007%2f978-981-13-3441-2_13&partnerID=40&md5=c30e7fe25f516d605e5dda74096beafd,
2-s2.0-85058878229,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058878229&doi=10.1109%2fACCESS.2018.2886656&partnerID=40&md5=eb70211239a50829b19853021ec9d505,
2-s2.0-85054339314,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054339314&doi=10.4018%2fIJWLTT.2019010107&partnerID=40&md5=6c65adf4991956fa1ba4ae16b3e563fe,
2-s2.0-85054185783,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054185783&doi=10.1016%2fj.jiph.2018.09.009&partnerID=40&md5=90c4ee56e2d5be021fef26f771a53c24,
2-s2.0-85053864291,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053864291&doi=10.1007%2f978-3-319-99007-1_93&partnerID=40&md5=b98d2d9eb58ce596efde6dbe80dccb7f,
2-s2.0-85053878847,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053878847&doi=10.1007%2f978-3-319-99007-1_91&partnerID=40&md5=4f3becc7a99847c99503ef0f41cf67d2,
2-s2.0-85059833825,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059833825&doi=10.1007%2f978-3-319-99867-1_30&partnerID=40&md5=0e6aee7375b6165b186513856cbc1589,
2-s2.0-85053885938,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053885938&doi=10.1007%2f978-3-319-99007-1_98&partnerID=40&md5=bdaac9a2912a6c3249e47b20f1492c0f,
2-s2.0-85059089872,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059089872&doi=10.1007%2f978-981-13-3441-2_1&partnerID=40&md5=e7be7fb725ff5bb63de56349de2940b3,
2-s2.0-85053919915,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053919915&doi=10.1007%2f978-3-319-99007-1_67&partnerID=40&md5=24cd290f256b46d19b7a1f551d43e865,
2-s2.0-85059207714,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059207714&doi=10.11591%2fijeecs.v13.i1.pp331-338&partnerID=40&md5=6b4655fa4c9a05692fd64ee60423ad7d,
2-s2.0-85060353995,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060353995&doi=10.1007%2f978-981-10-8016-6_55&partnerID=40&md5=fb06b2b48af5fdcced06f19e457cedc2,
2-s2.0-85060351610,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060351610&doi=10.1007%2f978-981-10-8016-6_56&partnerID=40&md5=96c24b5a65208e1b9034f280fd53a463,
2-s2.0-85060296995,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060296995&partnerID=40&md5=8526773d12b7d9fb96b15bd27d43125f,
2-s2.0-85059058116,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059058116&doi=10.1007%2f978-981-13-3441-2_4&partnerID=40&md5=a27b88418f2052340dbaa16ba79d70df,
2-s2.0-85053910383,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053910383&doi=10.1007%2f978-3-319-99007-1_9&partnerID=40&md5=509fbedbc48a84e60b8f6cb4938a53c8,
2-s2.0-85059550387,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059550387&doi=10.1515%2fjoc-2017-0026&partnerID=40&md5=ca82d7e5985a561244c78db253175dfe,
2-s2.0-85053869909,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053869909&doi=10.1007%2fs10853-018-2947-3&partnerID=40&md5=b4f9392dd068b9e2547535e7a14c5924,
2-s2.0-85056608502,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056608502&doi=10.1109%2fACCESS.2018.2881292&partnerID=40&md5=965d844c72456cc87d0ab4fae3018694,
2-s2.0-85060337210,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060337210&doi=10.1007%2f978-981-10-8016-6_63&partnerID=40&md5=ae65dd78b81203db1d3eded763df88f3,
2-s2.0-85060025439,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060025439&doi=10.11113%2fjt.v81.12774&partnerID=40&md5=98777fdba771c4456d0ca77b73cc1006,
2-s2.0-85056665527,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056665527&doi=10.1016%2fj.psep.2018.10.006&partnerID=40&md5=79aca0c7f4d446219d01eb65c888c39b,
2-s2.0-85055915364,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055915364&doi=10.1007%2f978-3-030-02683-7_19&partnerID=40&md5=ac721bdd8a14d6b4154d0293b2309c74,
2-s2.0-85059497956,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059497956&doi=10.1631%2fjzus.B1700586&partnerID=40&md5=37e327c2d3f47b6fd7a8de33559e057b,
2-s2.0-85053932360,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053932360&doi=10.1007%2f978-3-319-99007-1_61&partnerID=40&md5=48570c9f871e9cbad0f935162e3334d8,
2-s2.0-85057626424,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057626424&doi=10.1007%2fs11665-018-3776-x&partnerID=40&md5=9bc181e316f2ad17b0a7901e532ffc3b,
2-s2.0-85060332568,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060332568&doi=10.3390%2felectronics8010095&partnerID=40&md5=4efb756c619cb71ef33598a97a0035ed,
2-s2.0-85060326244,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060326244&doi=10.1007%2f978-981-10-8016-6_79&partnerID=40&md5=3e8f92dd7befa5a62f10fb0858f938f1,
2-s2.0-85057111455,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057111455&doi=10.1007%2f978-3-030-01177-2_74&partnerID=40&md5=bb087fa1b40ffa7b9c668c11ea51c958,
2-s2.0-85058140306,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058140306&partnerID=40&md5=cde72e895ef6ad8f60d07eacb0052d70,
2-s2.0-85059028391,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059028391&doi=10.3390%2fapp9010007&partnerID=40&md5=4431fbe0ceda05d5bb22353f393e81e8,
2-s2.0-85059310928,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059310928&doi=10.1016%2fj.solidstatesciences.2018.11.015&partnerID=40&md5=ab527d91370e37ca4443abcb83c8a645,
2-s2.0-85060346328,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060346328&doi=10.1007%2f978-981-10-8016-6_77&partnerID=40&md5=fb675f76a31b047e770e4e2732a3e880,
2-s2.0-85054370563,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054370563&doi=10.1016%2fj.petrol.2018.09.097&partnerID=40&md5=35bda67e7f0509ff89fa1b601a847a4c,
2-s2.0-85060326872,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060326872&doi=10.1007%2f978-981-10-8016-6_54&partnerID=40&md5=20a6c56906c6a0ce85ed23e787d97d65,
2-s2.0-85053877674,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053877674&doi=10.1007%2f978-3-319-99007-1_43&partnerID=40&md5=c68ccc523ecc451616b28a2f63a93fed,
2-s2.0-85056943982,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056943982&doi=10.2486%2findhealth.2018-0043&partnerID=40&md5=a94cbf0974c7ac3bab54bc6128c274fb,
2-s2.0-85056000991,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056000991&doi=10.1016%2fj.matchemphys.2018.09.060&partnerID=40&md5=477e80f5a98259f827c34495223a6694,
2-s2.0-85054520295,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054520295&doi=10.1002%2fpca.2795&partnerID=40&md5=4d6e2145343e8deb547a6a82b35b33c3,
2-s2.0-85055776341,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055776341&doi=10.1007%2f978-3-030-03302-6_5&partnerID=40&md5=e9d2d2d9a1f72c2923420a386e50541c,
2-s2.0-85056772807,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056772807&doi=10.1002%2fer.4287&partnerID=40&md5=0bd46660db34c1fb3f355cea7934eba4,
2-s2.0-85053912381,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053912381&doi=10.1007%2f978-3-319-99007-1_89&partnerID=40&md5=2ed1cb5cffe0dcb6fc1d025678059656,
2-s2.0-85060348000,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060348000&doi=10.1007%2f978-981-10-8016-6_51&partnerID=40&md5=2f8f0f4460cb097dee25d617691e76e4,
2-s2.0-85054695434,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054695434&doi=10.1016%2fj.jclepro.2018.09.201&partnerID=40&md5=a0980b093778cf819fc4ce51dcfca9d5,
2-s2.0-85053925720,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053925720&doi=10.1007%2f978-3-319-99007-1_77&partnerID=40&md5=5098cf850e470df532d28503ebb60ced,
2-s2.0-85060037475,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060037475&doi=10.11113%2fjt.v81.10986&partnerID=40&md5=fe156aa0ddedb264f6a3f43d55ab292c,
2-s2.0-85053900202,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053900202&doi=10.1007%2f978-3-319-99007-1_16&partnerID=40&md5=5f5de4ecb40be8e92c521a84bd9e0c6a,
2-s2.0-85053917821,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053917821&doi=10.1007%2f978-3-319-99007-1_70&partnerID=40&md5=f5a4623acefd5ff5d41720d5bfbe237b,
2-s2.0-85053885107,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053885107&doi=10.1007%2f978-3-319-99007-1_26&partnerID=40&md5=c9fac58199cbaca81ad7e5be4e155d4c,
2-s2.0-85057120309,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057120309&doi=10.1016%2fj.jmsy.2018.11.002&partnerID=40&md5=d210c702a3ca5c722877a40e872e5915,
2-s2.0-85059516811,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059516811&doi=10.1002%2fvnl.21606&partnerID=40&md5=48cc6212e43237e76c7a5862d131e329,
2-s2.0-85059311999,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059311999&doi=10.1016%2fj.jweia.2018.11.033&partnerID=40&md5=3b993a1f934b3f47fcf8de2cab74009a,
2-s2.0-85056454924,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056454924&doi=10.1007%2fs11356-018-3663-x&partnerID=40&md5=2376a220a1eb1602b44a6b858ad64ce6,
2-s2.0-85060333685,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060333685&doi=10.1007%2f978-981-10-8016-6_109&partnerID=40&md5=3f7c114e1bc0f32e44295d26798ef4eb,
2-s2.0-85053904479,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053904479&doi=10.1007%2f978-3-319-99007-1_81&partnerID=40&md5=94d225a74392f2635ba6935b7a8735e6,
2-s2.0-85054679899,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054679899&doi=10.1016%2fj.micron.2018.09.014&partnerID=40&md5=3975812f533b7247ea3748ffbda10283,
2-s2.0-85057425454,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057425454&doi=10.1016%2fj.jngse.2018.11.012&partnerID=40&md5=198e2816ddeb5d67476b00e12fcbac42,
2-s2.0-85053935267,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053935267&doi=10.1007%2f978-3-319-99007-1_99&partnerID=40&md5=465a536105c1e304517d3d7627c69764,
2-s2.0-85060346127,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060346127&doi=10.1007%2f978-981-10-8016-6_52&partnerID=40&md5=56901be55412d135852260e00c9fcc84,
2-s2.0-85053873497,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053873497&doi=10.1007%2f978-3-319-99007-1_92&partnerID=40&md5=84812d4541ff59976c3c1068f26058cc,
2-s2.0-85059937097,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059937097&doi=10.3390%2frs11010057&partnerID=40&md5=61dd9d2bc312b4cd91d68c412840f782,
2-s2.0-85058025753,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058025753&doi=10.1007%2f978-981-10-8016-6_90&partnerID=40&md5=6381fa3c7572be0b61e82811c16f3611,
2-s2.0-85053886948,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053886948&doi=10.1007%2f978-3-319-99007-1_53&partnerID=40&md5=a423eb3b94e974f2eddec207335b5dc7,
2-s2.0-85060236948,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060236948&doi=10.1016%2fj.heliyon.2019.e01142&partnerID=40&md5=5a58f3f96759347d9f9b659150362654,
2-s2.0-85053925625,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053925625&doi=10.1007%2f978-3-319-99007-1_73&partnerID=40&md5=d579d994c6790bc506a921421a0c50dd,
2-s2.0-85060347848,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060347848&doi=10.1007%2f978-981-10-8016-6_59&partnerID=40&md5=d36f2e04e2e495813ab858bc56b7ca1f,
2-s2.0-85053932825,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053932825&doi=10.1007%2f978-3-319-99007-1_11&partnerID=40&md5=9bd40329295de636e1642c6bbb0d3cf4,
2-s2.0-85060341904,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060341904&doi=10.1007%2f978-981-10-8016-6_64&partnerID=40&md5=8c511b934bb95b00b97abd3cf9c89356,
2-s2.0-85053920173,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053920173&doi=10.1007%2f978-3-319-99007-1_55&partnerID=40&md5=7b171d70240845aea0fba6ae6211d04d,
2-s2.0-85059316303,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059316303&doi=10.1007%2f978-981-13-3804-5_23&partnerID=40&md5=e6df13c3e092c7dc4ca6a4c24918ff5a,
2-s2.0-85060219820,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060219820&doi=10.13057%2fbiodiv%2fd200122&partnerID=40&md5=ac17bede4c38fc06e5b65ad1edb458fd,
2-s2.0-85060017671,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060017671&doi=10.11113%2fjt.v81.12448&partnerID=40&md5=801b03191dae906e276f0427be4b8560,
2-s2.0-85060006939,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060006939&doi=10.11113%2fjt.v81.12195&partnerID=40&md5=fd74c79a8093c58285d499284ca87ec3,
2-s2.0-85056594899,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056594899&doi=10.1039%2f9781788013017-00188&partnerID=40&md5=8ad5f8720c5132111fe7a1a6420c783a,
2-s2.0-85056587969,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056587969&doi=10.1016%2fj.asoc.2018.10.030&partnerID=40&md5=dc76178519a92bf7da6597b877fcc2e9,
