EID,Link,topic
2-s2.0-85063407988,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063407988&doi=10.3233%2f978-1-61499-900-3-240&partnerID=40&md5=7be6817417d6f2190b85330e715f9858,
2-s2.0-85065733826,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065733826&partnerID=40&md5=513f57c3b59557c325222f7b993241cf,
2-s2.0-85065885315,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065885315&doi=10.1016%2fB978-0-08-102493-5.00002-9&partnerID=40&md5=0dd7081a515fd1b749c36dc3f8e177aa,
2-s2.0-85062921431,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062921431&doi=10.1016%2fC2016-0-04031-7&partnerID=40&md5=bd9164cc695e291260e6c662245e5020,
2-s2.0-85062329276,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062329276&doi=10.3934%2fBIOPHY.2018.4.257&partnerID=40&md5=452c082c5cd06ddad44daba5645c6a04,
2-s2.0-85063392806,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063392806&doi=10.3233%2f978-1-61499-900-3-409&partnerID=40&md5=fe64a97b4fe8b446fca5525ebd4232a5,
2-s2.0-85065485623,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065485623&doi=10.1108%2fS2040-726220180000020022&partnerID=40&md5=f69513e8f4381d1c5562132379ae0dae,
2-s2.0-85062281893,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062281893&partnerID=40&md5=473fe14359b362c361607a745cb2b516,
2-s2.0-85065500701,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065500701&partnerID=40&md5=964ce841a0020517af156a39c3705105,
2-s2.0-85064232826,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064232826&doi=10.1080%2f14445921.2018.1461767&partnerID=40&md5=e1b84aae57f8f36a90e73214808f89d8,
2-s2.0-85067270899,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067270899&doi=10.14419%2fijet.v7i2.29.14319&partnerID=40&md5=befadd3ede95c71370e66224b52d3dbb,
2-s2.0-85067270811,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067270811&doi=10.14419%2fijet.v7i3.25.17544&partnerID=40&md5=32d24ba0c8d8fcb7da9a4b44f472e7d6,
2-s2.0-85062851763,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062851763&doi=10.14704%2fnq.2018.16.11.1699&partnerID=40&md5=4a8969abb815ef05bdd65da891cc1fc2,
2-s2.0-85066853593,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066853593&doi=10.1016%2fB978-0-12-813549-5.00007-4&partnerID=40&md5=ac5d9366327892ee4f34a55c71918c74,
2-s2.0-85065741700,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065741700&partnerID=40&md5=13c5c48235f66003485b5e916442deba,
2-s2.0-85066951858,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066951858&partnerID=40&md5=7442468dc1a3cd1476dbabef3d99158d,
2-s2.0-85065722874,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065722874&partnerID=40&md5=950e3b08d15ccf5b44e93f86d9fcc7ac,
2-s2.0-85063378978,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063378978&doi=10.3233%2f978-1-61499-900-3-332&partnerID=40&md5=1c320c6cafeee28c3b88c8fe1b7a3e5e,
2-s2.0-85062538136,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062538136&partnerID=40&md5=d2bbd7f14aa8af75f33c70291ce2918f,
2-s2.0-85064004857,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064004857&doi=10.3846%2fjbem.2018.5538&partnerID=40&md5=26f66f3993928057c21e3301a55f1726,
2-s2.0-85063041306,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063041306&partnerID=40&md5=9c63d2693d0b5a7627d93feb84144a15,
2-s2.0-85067270827,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067270827&partnerID=40&md5=82b33f7c611a068d70216034c774e093,
2-s2.0-85063337464,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063337464&doi=10.3991%2fijim.v12i7.9671&partnerID=40&md5=fce86eeb2e4ab0e77ceb83f43cbb8023,
2-s2.0-85063383026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063383026&doi=10.3233%2f978-1-61499-900-3-545&partnerID=40&md5=09accb9ebb99f45e2aa4f1fbe30c3049,
2-s2.0-85063398511,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063398511&doi=10.3233%2f978-1-61499-900-3-143&partnerID=40&md5=3cd221f54a2fb00170c7ea212c44cdb9,
2-s2.0-85062847536,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062847536&doi=10.14704%2fnq.2018.16.12.1864&partnerID=40&md5=7845d19bf9828bce84bf3c1a999360c2,
2-s2.0-85064991676,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064991676&partnerID=40&md5=3d211eecf740d65042bfe50e6756deda,
2-s2.0-85063284190,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063284190&partnerID=40&md5=db3a35b64b158626b66e7594c5a41d7f,
2-s2.0-85062168797,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062168797&doi=10.1016%2fC2016-0-00380-7&partnerID=40&md5=6539b2a541b3afbef6c605b048cab260,
2-s2.0-85062499076,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062499076&doi=10.1016%2fj.matpr.2018.08.057&partnerID=40&md5=1d16581c113664b2da4467b102f2945d,
2-s2.0-85065487381,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065487381&doi=10.1108%2fS2040-726220180000020021&partnerID=40&md5=d58c58befac7d606a9d9b83d3f0db78c,
2-s2.0-85063576972,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063576972&partnerID=40&md5=0cd089f589a3875e34cf2d2ff7f35361,
2-s2.0-85065697321,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065697321&partnerID=40&md5=d7c909b4577f4b85d26ec379efbfb197,
2-s2.0-85067270878,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067270878&partnerID=40&md5=4f8f8f0958372a602a16b339eff3c9f1,
2-s2.0-85063377228,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063377228&doi=10.3233%2f978-1-61499-900-3-723&partnerID=40&md5=06b19da482304287abdd18fe2e76983a,
2-s2.0-85067270754,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067270754&partnerID=40&md5=6d64bc5061fa87fb8f98606fee6e0ca3,
2-s2.0-85062608423,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062608423&doi=10.1155%2f2018%2f1525014&partnerID=40&md5=8e8beba5a45436d445882c7feb6da287,
2-s2.0-85061658077,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061658077&doi=10.30880%2fijie.2018.10.05.006&partnerID=40&md5=79d75afb271ada97209d7b7c8bfec464,
2-s2.0-85065709790,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065709790&partnerID=40&md5=86ed8676a95e8516eb2e31726a376ec4,
2-s2.0-85061772456,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061772456&doi=10.3991%2fijep.v8i5.8980&partnerID=40&md5=c8d49b6791342e3101aaacef4fe46cc6,
2-s2.0-85067270871,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067270871&partnerID=40&md5=da0157ef4cd3af5385f2f3e4ac598a29,
2-s2.0-85063740720,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063740720&doi=10.3906%2felk-1805-212&partnerID=40&md5=ef81b2b50911ddfd302d48b9e8ac6b2e,
2-s2.0-85063180664,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063180664&partnerID=40&md5=f80383d8c07bd37a2f078c082da312a6,
2-s2.0-85065711743,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065711743&partnerID=40&md5=85aecd8c1477b0b6ed46eda4023e64e7,
2-s2.0-85064563649,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064563649&doi=10.18187%2fpjsor.v14i4.2443&partnerID=40&md5=4f30efbfe4a224ea8eb70fbd64e6cbd1,
2-s2.0-85067270807,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067270807&partnerID=40&md5=93832b915ff515f4a0e6f52bf07fbd73,
2-s2.0-85067270768,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067270768&doi=10.14419%2fijet.v7i3.25.17459&partnerID=40&md5=b1ea88eb0d2bc7c8779caf9e13f9f4ce,
2-s2.0-85062187120,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062187120&doi=10.11591%2fijeecs.v11.i3.pp1223-1227&partnerID=40&md5=55a035759036dd9372ac42b0810d53d3,
2-s2.0-85063177944,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063177944&partnerID=40&md5=55bb3aa90a812fe9e91ab4f4b60adf6d,
2-s2.0-85065505311,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065505311&doi=10.1108%2fS2040-726220180000020018&partnerID=40&md5=7f010d3690ded7431f6c7041d2781919,
2-s2.0-85063378303,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063378303&doi=10.3233%2f978-1-61499-900-3-157&partnerID=40&md5=b0c97cad1365249bf0adc7dd1f0aa1f2,
2-s2.0-85060488515,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060488515&doi=10.1016%2fj.promfg.2018.10.032&partnerID=40&md5=7821193d9121604fed1c4a977cd120b1,
2-s2.0-85059253460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059253460&doi=10.14419%2fijet.v7i4.40.24419&partnerID=40&md5=a37febe69d5b63d77f38d4ee42b4f0f1,
2-s2.0-85059238221,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059238221&doi=10.14419%2fijet.v7i4.35.22910&partnerID=40&md5=a16c82b37918e7741f1bb739c3a411f0,
2-s2.0-85061450509,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061450509&doi=10.14569%2fijacsa.2018.090813&partnerID=40&md5=4e5903d806363ce7bc3ff3914b5e963c,
2-s2.0-85061654612,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061654612&doi=10.30880%2fijie.2018.10.05.025&partnerID=40&md5=5732a2aaec019b7f5fbe929b2d7b06e1,
2-s2.0-85059025373,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059025373&doi=10.14569%2fijacsa.2018.091179&partnerID=40&md5=85848b2a6693d8ed89aaa486b61445a6,
2-s2.0-85060883801,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060883801&partnerID=40&md5=46cc4e3fadad95e7017dd1ab98431a12,
2-s2.0-85059046633,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059046633&doi=10.14569%2fijacsa.2018.091121&partnerID=40&md5=45c2774c4da1da30c8f7a23977178b5d,
2-s2.0-85060009758,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060009758&doi=10.14254%2f2071-8330.2018%2f11-4%2f19&partnerID=40&md5=bb6b73f9dfa2ed1e55646ab5c672d025,
2-s2.0-85059505179,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059505179&partnerID=40&md5=d064b76423d2943142b0d818c71dccce,
2-s2.0-85059320823,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059320823&doi=10.30880%2fijie.2018.10.06.023&partnerID=40&md5=99618eda48764224c26c860f06eabeae,
2-s2.0-85059229882,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059229882&doi=10.14419%2fijet.v7i4.35.22324&partnerID=40&md5=6224a31659464517a0d9fae5e85af1b4,
2-s2.0-85060864289,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060864289&partnerID=40&md5=0332e04d7cc587c8f1776112c1b72547,
2-s2.0-85059866570,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059866570&partnerID=40&md5=25999351134a2a11146736357e606f96,
2-s2.0-85059271188,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059271188&doi=10.21837%2fpmjournal.v16.i8.534&partnerID=40&md5=be3180cdad707f7e32c40cf997bcc007,
2-s2.0-85060928637,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060928637&partnerID=40&md5=f0721b2be66b1a5fe66598777660fb6c,
2-s2.0-85059336508,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059336508&doi=10.14254%2f2071-789X.2018%2f11-4%2f13&partnerID=40&md5=f28b32e9ef672c6f7582a29f070892c5,
2-s2.0-85059297837,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059297837&doi=10.30880%2fijie.2018.10.06.008&partnerID=40&md5=974eccbe98dbdf6f8e9b0c4cd1b01d3f,
2-s2.0-85061194438,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061194438&doi=10.1051%2fepjam%2f2018009&partnerID=40&md5=516ba588a5f4d8dad742c1ede52cd94e,
2-s2.0-85060599950,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060599950&doi=10.1002%2f9781119333142.ch16&partnerID=40&md5=6632b13e195e26389bd93d2bb634f257,
2-s2.0-85060909058,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060909058&partnerID=40&md5=f257d5aafa50092e004dff520c15577e,
2-s2.0-85059324054,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059324054&doi=10.30880%2fijie.2018.10.06.011&partnerID=40&md5=6691e59e7bfa5698143ae5e215b438b6,
2-s2.0-85061309517,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061309517&partnerID=40&md5=cb5a2654a4e3b2842280eb97473c44fd,
2-s2.0-85061272356,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061272356&doi=10.14569%2fijacsa.2018.090851&partnerID=40&md5=fcb6ab0b9cf8b11fc336245a03e30ce4,
2-s2.0-85061655095,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061655095&doi=10.30880%2fijie.2018.10.05.022&partnerID=40&md5=775fea11bfdaf189964f36a718489164,
2-s2.0-85061368056,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061368056&doi=10.21161%2fmjm.1461808&partnerID=40&md5=4af8447b47f73d7aec722a68e4de7d56,
2-s2.0-85059338338,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059338338&doi=10.14254%2f2071-789X.2018%2f11-4%2f8&partnerID=40&md5=8461f29b0bf42fe98578ba0aefe1c019,
2-s2.0-85059615996,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059615996&partnerID=40&md5=555cf7bc313797e374d9e24a2f81b6b8,
2-s2.0-85060366983,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060366983&partnerID=40&md5=f63bb78f0adb487022d537160d7b3c02,
2-s2.0-85059233194,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059233194&doi=10.14419%2fijet.v7i4.33.23521&partnerID=40&md5=4dac30d4ea123a34072b9fc1c39a17f8,
2-s2.0-85059855824,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059855824&doi=10.22452%2fmjs.vol37no2.5&partnerID=40&md5=8dafaf9ce02f60fa506ac427c8ee9f83,
2-s2.0-85058999279,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058999279&doi=10.14569%2fijacsa.2018.091155&partnerID=40&md5=fdf8150aee46037c27d5b645f787c693,
2-s2.0-85061383327,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061383327&partnerID=40&md5=b81b2cd52f292e35f286370f24e74f92,
2-s2.0-85059227706,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059227706&doi=10.14419%2fijet.v7i4.33.23557&partnerID=40&md5=3bef51580f5d9a6604d25e406d045352,
2-s2.0-85059242589,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059242589&doi=10.14419%2fijet.v7i4.35.22339&partnerID=40&md5=d06feac2eeb94f983c0212381b633786,
2-s2.0-85059223464,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059223464&doi=10.14419%2fijet.v7i4.35.22908&partnerID=40&md5=c945b0657cc29db02da74f659d732234,
2-s2.0-85059244360,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059244360&doi=10.14419%2fijet.v7i4.35.22916&partnerID=40&md5=7f7a174501057ca6370b3b882266afba,
2-s2.0-85059301402,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059301402&doi=10.30880%2fijie.2018.10.06.007&partnerID=40&md5=14a63c16d54af846b0164c69c1b429d9,
2-s2.0-85059520452,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059520452&doi=10.14569%2fIJACSA.2018.091223&partnerID=40&md5=56fa45db77787a93a14920a4d5e1d8ae,
2-s2.0-85059881923,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059881923&partnerID=40&md5=76cca12529c05c380aaf649b81c6ab03,
2-s2.0-85059341237,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059341237&doi=10.1007%2f978-981-10-7434-9_5&partnerID=40&md5=59aa5ba281362fb1b3a179fb76c4f729,
2-s2.0-85061395806,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061395806&doi=10.21161%2fmjm.1461814&partnerID=40&md5=119fed12a65529dadb7f41d4b2c56db7,
2-s2.0-85060830475,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060830475&partnerID=40&md5=1851df7f9b509b2c7daf36e939104832,
2-s2.0-85061375811,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061375811&partnerID=40&md5=14d8f3313348669100ab24ca267591f7,
2-s2.0-85061081890,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061081890&partnerID=40&md5=52dbec1f24162bbc3b7add280a0fd325,
2-s2.0-85059242996,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059242996&doi=10.14419%2fijet.v7i4.35.23108&partnerID=40&md5=80e27a1a403b6903cd65102f2929eea0,
2-s2.0-85059241269,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059241269&doi=10.14419%2fijet.v7i4.35.23099&partnerID=40&md5=f4d1b0a7bfbc31489677e74cfa2c2a38,
2-s2.0-85059300968,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059300968&partnerID=40&md5=e2376b00c831fb2b6bb4ea21bb72a8c1,
2-s2.0-85059300327,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059300327&doi=10.14254%2f2071-789X.2018%2f11-4%2f12&partnerID=40&md5=816c28024084852f393c98dbab684771,
2-s2.0-85059317856,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059317856&doi=10.30880%2fijie.2018.10.06.013&partnerID=40&md5=44e2a39ea91f48e040b386500624a82a,
2-s2.0-85060003447,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060003447&doi=10.14254%2f2071-8330.2018%2f11-4%2f17&partnerID=40&md5=d32872f7b19350748669f36031a2a269,
2-s2.0-85059230266,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059230266&doi=10.14419%2fijet.v7i4.33.23522&partnerID=40&md5=125f4c8381f028b8e288b430d3c24edf,
2-s2.0-85059616701,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059616701&doi=10.1007%2fs40843-017-9069-3&partnerID=40&md5=8fb94f04501a1a8aa7dfb9ec0ce1696e,
2-s2.0-85059528084,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059528084&doi=10.30880%2fijie.2018.10.08.021&partnerID=40&md5=dace8e2c71fd067a285d3053a4a2af59,
2-s2.0-85059438286,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059438286&partnerID=40&md5=dd94c23215cf7ea240b19c036f99cfb1,
2-s2.0-85059524718,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059524718&partnerID=40&md5=6cfccf2b3335f1780630663a7889f1af,
2-s2.0-85059243853,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059243853&doi=10.14419%2fijet.v7i4.33.23520&partnerID=40&md5=77bc45a74ec411e0c500e933ac25b89e,
2-s2.0-85059225509,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059225509&doi=10.14419%2fijet.v7i4.35.22763&partnerID=40&md5=d25e053ad4374229a3a214cef568d723,
2-s2.0-85060880976,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060880976&doi=10.30880%2fijscet.2018.09.02.002&partnerID=40&md5=404d74feefb96b14f73ab8dabcff8719,
2-s2.0-85059571959,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059571959&doi=10.3991%2fijim.v12i8.9672&partnerID=40&md5=ba856f5422caf7dea91ee9f4153b69b2,
2-s2.0-85059331232,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059331232&doi=10.30880%2fijie.2018.10.06.012&partnerID=40&md5=a21f94c5218fcc0b997042c69d3f9cca,
2-s2.0-85059246566,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059246566&doi=10.14419%2fijet.v7i4.33.23517&partnerID=40&md5=df5ef3cf8b68405679ee634dda2f89b2,
2-s2.0-85059236808,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059236808&doi=10.14419%2fijet.v7i4.35.22350&partnerID=40&md5=4e3777cb60d3a8f2faf9d7f9f7112984,
2-s2.0-85059297231,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059297231&doi=10.30880%2fijie.2018.10.06.006&partnerID=40&md5=e06e1819d2ff921b4f3f177d0a7339ee,
2-s2.0-85059234478,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059234478&doi=10.14419%2fijet.v7i4.35.23102&partnerID=40&md5=2640673ffbf7a02eabef42e3f5007f30,
2-s2.0-85059245095,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059245095&doi=10.14419%2fijet.v7i4.33.23518&partnerID=40&md5=50bb696c1e8adb525efb107a566f4eea,
2-s2.0-85059070796,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059070796&doi=10.1007%2f978-3-030-04167-0_28&partnerID=40&md5=50d739a8e726b6226e84b9d0a1fbbf18,
2-s2.0-85059232694,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059232694&doi=10.14419%2fijet.v7i4.28.22321&partnerID=40&md5=d8cf6e3e1103647d26ab2572b6792ab4,
2-s2.0-85059945975,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059945975&doi=10.1155%2f2018%2f1962832&partnerID=40&md5=8db302421904000db59ae5c51d53a882,
2-s2.0-85059889792,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059889792&partnerID=40&md5=45298cd7dadc386f75f3688712b3f897,
2-s2.0-85059225619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059225619&doi=10.1016%2fB978-0-12-813574-7.00013-7&partnerID=40&md5=751444036b678591290ce7f9e6c04d9a,
2-s2.0-85061049130,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061049130&doi=10.3389%2ffchem.2018.00370&partnerID=40&md5=5ca6010e1304f1bad44d8cf519d1eeb5,
2-s2.0-85059336597,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059336597&doi=10.30880%2fijie.2018.10.06.005&partnerID=40&md5=e7a9065ccf6d47734f5a8f7a2ed24c37,
2-s2.0-85060021013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060021013&partnerID=40&md5=a51ffd5eea21be056c4e285c410b0f21,
2-s2.0-85059528780,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059528780&doi=10.18517%2fijaseit.8.6.5042&partnerID=40&md5=fa588d6f0e8a42a807024a387f58b6d7,
2-s2.0-85059533617,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059533617&doi=10.15666%2faeer%2f1606_80758091&partnerID=40&md5=e6d497baac01f7320b83430611e8711b,
2-s2.0-85059228009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059228009&doi=10.14419%2fijet.v7i4.35.22740&partnerID=40&md5=3f1b444ded97043710ce52c72973e900,
2-s2.0-85060484815,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060484815&doi=10.1016%2fj.promfg.2018.10.031&partnerID=40&md5=5d88ba3a558693fe76d5a93b53e7b3f9,
2-s2.0-85060878528,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060878528&doi=10.1016%2fj.matpr.2018.11.057&partnerID=40&md5=cb92f258dde41cbb85f8ba6898a26dae,
2-s2.0-85060047917,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060047917&partnerID=40&md5=c23c998d271e45b31e0ce66454ccdcf7,
2-s2.0-85059232904,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059232904&doi=10.14419%2fijet.v7i4.33.23519&partnerID=40&md5=04f7c543383e46ad9de31c11d2756adc,
2-s2.0-85060399310,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060399310&doi=10.2323%2fJGAM.2018.02.003&partnerID=40&md5=b51e05666466ba625725a5c4cbda3b70,
2-s2.0-85059330164,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059330164&doi=10.3390%2fmi9090452&partnerID=40&md5=ad0d31e248f1c8598388c49139f74376,
2-s2.0-85060138746,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060138746&doi=10.2528%2fPIERM18090202&partnerID=40&md5=decbd1b5322908f48eab3927f3786d0f,
2-s2.0-85061341523,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061341523&partnerID=40&md5=eb1b8332735cd93788c06a6aeaf3f101,
2-s2.0-85059542168,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059542168&doi=10.30880%2fijie.2018.10.09.025&partnerID=40&md5=d864e5dbd20c21967fcdacc16cfb1418,
2-s2.0-85059223021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059223021&doi=10.14419%2fijet.v7i4.35.23088&partnerID=40&md5=54f198c0699047a647c39342ccd7b7a0,
2-s2.0-85059235626,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059235626&doi=10.14419%2fijet.v7i4.33.23554&partnerID=40&md5=3db946511b43c89db921f30e8e5d8fea,
